area_fips,area_title,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
20153,"Rawlins County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
20155,"Reno County, Kansas",4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2
20157,"Republic County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20159,"Rice County, Kansas",3,3,3,3,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,3,2,2
20161,"Riley County, Kansas",3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3
20163,"Rooks County, Kansas",2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
20165,"Rush County, Kansas",3,3,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1
20167,"Russell County, Kansas",2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,1
20169,"Saline County, Kansas",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3
20171,"Scott County, Kansas",3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3
20173,"Sedgwick County, Kansas",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20175,"Seward County, Kansas",4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2
20177,"Shawnee County, Kansas",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5
20179,"Sheridan County, Kansas",1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,2,2,3,3,3,3,3
20181,"Sherman County, Kansas",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
20183,"Smith County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20185,"Stafford County, Kansas",2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20187,"Stanton County, Kansas",3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,3,3,3,3,3,2,3
20189,"Stevens County, Kansas",5,4,4,4,4,4,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,5,4,4,2
20191,"Sumner County, Kansas",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
20193,"Thomas County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2
20195,"Trego County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1
20197,"Wabaunsee County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1
20199,"Wallace County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
20201,"Washington County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20203,"Wichita County, Kansas",2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,3,2,2,2
20205,"Wilson County, Kansas",3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,3,2,2,3,2,2
20207,"Woodson County, Kansas",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20209,"Wyandotte County, Kansas",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
20999,"Unknown Or Undefined, Kansas",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21001,"Adair County, Kentucky",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
21003,"Allen County, Kentucky",3,2,3,2,2,3,3,3,3,4,2,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2
21005,"Anderson County, Kentucky",4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3
21007,"Ballard County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21009,"Barren County, Kentucky",4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
21011,"Bath County, Kentucky",1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2
21013,"Bell County, Kentucky",3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,2,2
21015,"Boone County, Kentucky",4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21017,"Bourbon County, Kentucky",3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21019,"Boyd County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21021,"Boyle County, Kentucky",4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4
21023,"Bracken County, Kentucky",3,3,2,1,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,3,2,3
21025,"Breathitt County, Kentucky",5,3,4,4,5,3,3,2,2,2,2,2,3,3,3,3,3,3,4,3,3,3,2,2,2,2,2
21027,"Breckinridge County, Kentucky",1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2
21029,"Bullitt County, Kentucky",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
21031,"Butler County, Kentucky",1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21033,"Caldwell County, Kentucky",2,2,2,2,1,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,1
21035,"Calloway County, Kentucky",3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21037,"Campbell County, Kentucky",4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21039,"Carlisle County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
21041,"Carroll County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21043,"Carter County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21045,"Casey County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21047,"Christian County, Kentucky",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21049,"Clark County, Kentucky",4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21051,"Clay County, Kentucky",2,2,2,3,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
21053,"Clinton County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21055,"Crittenden County, Kentucky",2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21057,"Cumberland County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
21059,"Daviess County, Kentucky",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4
21061,"Edmonson County, Kentucky",1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
21063,"Elliott County, Kentucky",1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1
21065,"Estill County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
21067,"Fayette County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21069,"Fleming County, Kentucky",1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2
21071,"Floyd County, Kentucky",4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,4,4,4,4,4,4,4,3,3,4
21073,"Franklin County, Kentucky",4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4
21075,"Fulton County, Kentucky",1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2
21077,"Gallatin County, Kentucky",1,1,2,2,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5
21079,"Garrard County, Kentucky",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2
21081,"Grant County, Kentucky",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3
21083,"Graves County, Kentucky",4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3
21085,"Grayson County, Kentucky",1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,1,2
21087,"Green County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21089,"Greenup County, Kentucky",5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3
21091,"Hancock County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21093,"Hardin County, Kentucky",3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21095,"Harlan County, Kentucky",5,5,5,4,5,4,4,4,3,3,3,3,3,3,4,4,4,4,4,5,5,5,4,3,3,2,2
21097,"Harrison County, Kentucky",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4
21099,"Hart County, Kentucky",1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2
21101,"Henderson County, Kentucky",5,4,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4
21103,"Henry County, Kentucky",3,3,3,3,3,4,4,4,4,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21105,"Hickman County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21107,"Hopkins County, Kentucky",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4
21109,"Jackson County, Kentucky",1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
21111,"Jefferson County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21113,"Jessamine County, Kentucky",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21115,"Johnson County, Kentucky",3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21117,"Kenton County, Kentucky",4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21119,"Knott County, Kentucky",5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,2,2
21121,"Knox County, Kentucky",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1
21123,"Larue County, Kentucky",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
21125,"Laurel County, Kentucky",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
21127,"Lawrence County, Kentucky",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,3
21129,"Lee County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2
21131,"Leslie County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,4,5,4,4,2,3,3
21133,"Letcher County, Kentucky",4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,5,4,3,3,2,2
21135,"Lewis County, Kentucky",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21137,"Lincoln County, Kentucky",1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
21139,"Livingston County, Kentucky",3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4
21141,"Logan County, Kentucky",3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21143,"Lyon County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21145,"McCracken County, Kentucky",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21147,"McCreary County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2
21149,"McLean County, Kentucky",1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2
21151,"Madison County, Kentucky",3,3,4,4,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21153,"Magoffin County, Kentucky",2,3,2,2,2,3,2,2,2,2,2,3,2,2,1,2,2,1,2,3,2,2,2,2,1,1,1
21155,"Marion County, Kentucky",2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21157,"Marshall County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21159,"Martin County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,4,4,4
21161,"Mason County, Kentucky",3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,4,3,4,3,3,4,4,4,4
21163,"Meade County, Kentucky",4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3
21165,"Menifee County, Kentucky",1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1
21167,"Mercer County, Kentucky",3,3,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21169,"Metcalfe County, Kentucky",1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
21171,"Monroe County, Kentucky",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
21173,"Montgomery County, Kentucky",3,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3
21175,"Morgan County, Kentucky",2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2
21177,"Muhlenberg County, Kentucky",5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21179,"Nelson County, Kentucky",3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3
21181,"Nicholas County, Kentucky",2,2,2,2,3,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
21183,"Ohio County, Kentucky",3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2
21185,"Oldham County, Kentucky",3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21187,"Owen County, Kentucky",2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
21189,"Owsley County, Kentucky",1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21191,"Pendleton County, Kentucky",2,3,3,3,2,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,4,4,4,4
21193,"Perry County, Kentucky",5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,3,3,3
21195,"Pike County, Kentucky",5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4
21197,"Powell County, Kentucky",2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1
21199,"Pulaski County, Kentucky",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
21201,"Robertson County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21203,"Rockcastle County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
21205,"Rowan County, Kentucky",2,3,3,3,3,3,2,3,2,2,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2
21207,"Russell County, Kentucky",1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
21209,"Scott County, Kentucky",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21211,"Shelby County, Kentucky",3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,3,3,3,4
21213,"Simpson County, Kentucky",4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3
21215,"Spencer County, Kentucky",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,3
21217,"Taylor County, Kentucky",3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,2
21219,"Todd County, Kentucky",1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21221,"Trigg County, Kentucky",2,2,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,3,2,1,2,1,1,1,1,1
21223,"Trimble County, Kentucky",5,5,4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,5,5,5,5,4,4,4,4,5
21225,"Union County, Kentucky",5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,4,4,3,4,4,4,5,5,5,5,4,4
21227,"Warren County, Kentucky",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21229,"Washington County, Kentucky",1,2,2,1,1,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
21231,"Wayne County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21233,"Webster County, Kentucky",5,5,5,5,5,5,5,5,5,4,4,5,5,4,3,3,4,4,3,4,4,5,5,5,5,5,5
21235,"Whitley County, Kentucky",3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3
21237,"Wolfe County, Kentucky",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21239,"Woodford County, Kentucky",4,4,5,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
21999,"Unknown Or Undefined, Kentucky",0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22001,"Acadia Parish, Louisiana",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3,3,3,2,2,2
22003,"Allen Parish, Louisiana",3,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,3,2,3,4,3,2,2,3,3,3,3
22005,"Ascension Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22007,"Assumption Parish, Louisiana",4,4,3,3,3,3,3,4,4,4,4,5,5,5,5,4,4,5,5,5,4,5,5,5,4,4,4
22009,"Avoyelles Parish, Louisiana",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
22011,"Beauregard Parish, Louisiana",5,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
22013,"Bienville Parish, Louisiana",3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,3,4,3,3,4,4,3,3
22015,"Bossier Parish, Louisiana",3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3
22017,"Caddo Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4
22019,"Calcasieu Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5
22021,"Caldwell Parish, Louisiana",3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
22023,"Cameron Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
22025,"Catahoula Parish, Louisiana",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22027,"Claiborne Parish, Louisiana",3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3
22029,"Concordia Parish, Louisiana",2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2
22031,"De Soto Parish, Louisiana",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5
22033,"East Baton Rouge Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22035,"East Carroll Parish, Louisiana",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1
22037,"East Feliciana Parish, Louisiana",4,4,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
22039,"Evangeline Parish, Louisiana",2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,3,3,2,2,2,2,2
22041,"Franklin Parish, Louisiana",1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22043,"Grant Parish, Louisiana",2,2,1,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3
22045,"Iberia Parish, Louisiana",4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
22047,"Iberville Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22049,"Jackson Parish, Louisiana",5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2
22051,"Jefferson Parish, Louisiana",4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22053,"Jefferson Davis Parish, Louisiana",2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,2
22055,"Lafayette Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22057,"Lafourche Parish, Louisiana",4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5
22059,"LaSalle Parish, Louisiana",3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,3,3,4,4,4,3,3,2,3
22061,"Lincoln Parish, Louisiana",4,4,4,4,4,4,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
22063,"Livingston Parish, Louisiana",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2
22065,"Madison Parish, Louisiana",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22067,"Morehouse Parish, Louisiana",3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1
22069,"Natchitoches Parish, Louisiana",2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2
22071,"Orleans Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22073,"Ouachita Parish, Louisiana",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4
22075,"Plaquemines Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22077,"Pointe Coupee Parish, Louisiana",4,4,4,3,3,3,3,3,3,2,3,2,3,2,2,2,2,3,3,4,4,4,3,2,3,2,2
22079,"Rapides Parish, Louisiana",4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
22081,"Red River Parish, Louisiana",2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,5,4,4,4,4,3,3
22083,"Richland Parish, Louisiana",2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
22085,"Sabine Parish, Louisiana",3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2
22087,"St. Bernard Parish, Louisiana",4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
22089,"St. Charles Parish, Louisiana",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
22091,"St. Helena Parish, Louisiana",1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,3,3,2,2,3,3,3
